Brand Name,Price,Rating,Rating Count,Review Count,Ranking,URL
52HZ,30,3.9,75,75,3,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2NzYzNTA3OTM3MjE5NTc4OjE3MjU0Mzk0MzU6c3BfYXRmX25leHQ6MzAwMTUxNzQxNjM4OTAyOjowOjo&url=%2F52HZ-Fingerprint-Electronic-Deadbolt-Anti-Peeping%2Fdp%2FB0CT2M81V2%2Fref%3Dsr_1_289_sspa%3Fcrid%3D2A0VLCNI653XM%26dib%3DeyJ2IjoiMSJ9.Zj9M3HzB-KBvXgoDS5JyRdThbb0oF1VJvrYe6QByaiqAfIW2B83xd4sj58CSAhX5ruHZNLTW19EJlrK6pccOy02N4ASVqZNX3sgoLM8RWYx3MNRKZpsh0EJmVy1BQLYAa1qbpfvIhJ1_pem-Kk8QMafvcPlmLk7P4V1Y2DIY0fD-Sc-DIr5yXMr0HD4EbZtZ8UbdI39jLvfOumzGJz0tOdPz2bYOwFBxLOPZa6-WLILWN98XJ_W0MamdSudYsG5H9TukLu9iVcdVnlXXNyv9DA.rDVjRcTUIDsJJttvZwClsnnf6Wj3GhzyjLvAC6rR1O8%26dib_tag%3Dse%26keywords%3Dsmart%2Block%26qid%3D1725439434%26sprefix%3Dsmart%2Block%252Caps%252C2815%26sr%3D8-289-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
TEEHO,33,4.5,14992,14992,4,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2NzYzNTA3OTM3MjE5NTc4OjE3MjU0Mzk0MzU6c3BfYXRmX25leHQ6MjAwMDg3Nzc5MzcwMDk4OjowOjo&url=%2FKeyless-Entry-Door-Lock-Weatherproofing%2Fdp%2FB09P54CLDQ%2Fref%3Dsr_1_290_sspa%3Fcrid%3D2A0VLCNI653XM%26dib%3DeyJ2IjoiMSJ9.Zj9M3HzB-KBvXgoDS5JyRdThbb0oF1VJvrYe6QByaiqAfIW2B83xd4sj58CSAhX5ruHZNLTW19EJlrK6pccOy02N4ASVqZNX3sgoLM8RWYx3MNRKZpsh0EJmVy1BQLYAa1qbpfvIhJ1_pem-Kk8QMafvcPlmLk7P4V1Y2DIY0fD-Sc-DIr5yXMr0HD4EbZtZ8UbdI39jLvfOumzGJz0tOdPz2bYOwFBxLOPZa6-WLILWN98XJ_W0MamdSudYsG5H9TukLu9iVcdVnlXXNyv9DA.rDVjRcTUIDsJJttvZwClsnnf6Wj3GhzyjLvAC6rR1O8%26dib_tag%3Dse%26keywords%3Dsmart%2Block%26qid%3D1725439434%26sprefix%3Dsmart%2Block%252Caps%252C2815%26sr%3D8-290-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
Door,120,4.4,11,11,5,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2NzYzNTA3OTM3MjE5NTc4OjE3MjU0Mzk0MzU6c3BfYXRmX25leHQ6MzAwMTQ1NTA1MTY3NzAyOjowOjo&url=%2Fwisuwore-Handles-Keyless-Anti-Peeping-Password%2Fdp%2FB0CSST24MV%2Fref%3Dsr_1_291_sspa%3Fcrid%3D2A0VLCNI653XM%26dib%3DeyJ2IjoiMSJ9.Zj9M3HzB-KBvXgoDS5JyRdThbb0oF1VJvrYe6QByaiqAfIW2B83xd4sj58CSAhX5ruHZNLTW19EJlrK6pccOy02N4ASVqZNX3sgoLM8RWYx3MNRKZpsh0EJmVy1BQLYAa1qbpfvIhJ1_pem-Kk8QMafvcPlmLk7P4V1Y2DIY0fD-Sc-DIr5yXMr0HD4EbZtZ8UbdI39jLvfOumzGJz0tOdPz2bYOwFBxLOPZa6-WLILWN98XJ_W0MamdSudYsG5H9TukLu9iVcdVnlXXNyv9DA.rDVjRcTUIDsJJttvZwClsnnf6Wj3GhzyjLvAC6rR1O8%26dib_tag%3Dse%26keywords%3Dsmart%2Block%26qid%3D1725439434%26sprefix%3Dsmart%2Block%252Caps%252C2815%26sr%3D8-291-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
KNOBWELL,72,5.0,1,1,6,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2NzYzNTA3OTM3MjE5NTc4OjE3MjU0Mzk0MzU6c3BfYXRmX25leHQ6MzAwMjIzNjA0MjUxMzAyOjowOjo&url=%2FKNOBWELL-Fingerprint-Control-Biometric-Electronic%2Fdp%2FB0D2RPM5KJ%2Fref%3Dsr_1_292_sspa%3Fcrid%3D2A0VLCNI653XM%26dib%3DeyJ2IjoiMSJ9.Zj9M3HzB-KBvXgoDS5JyRdThbb0oF1VJvrYe6QByaiqAfIW2B83xd4sj58CSAhX5ruHZNLTW19EJlrK6pccOy02N4ASVqZNX3sgoLM8RWYx3MNRKZpsh0EJmVy1BQLYAa1qbpfvIhJ1_pem-Kk8QMafvcPlmLk7P4V1Y2DIY0fD-Sc-DIr5yXMr0HD4EbZtZ8UbdI39jLvfOumzGJz0tOdPz2bYOwFBxLOPZa6-WLILWN98XJ_W0MamdSudYsG5H9TukLu9iVcdVnlXXNyv9DA.rDVjRcTUIDsJJttvZwClsnnf6Wj3GhzyjLvAC6rR1O8%26dib_tag%3Dse%26keywords%3Dsmart%2Block%26qid%3D1725439434%26sprefix%3Dsmart%2Block%252Caps%252C2815%26sr%3D8-292-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
Proscenic,90,4.0,109,109,7,https://www.amazon.com/Proscenic-Bluetooth-Fingerprint-Handle-Touchscreen/dp/B0CCY91B7D/ref=sr_1_293?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.Zj9M3HzB-KBvXgoDS5JyRdThbb0oF1VJvrYe6QByaiqAfIW2B83xd4sj58CSAhX5ruHZNLTW19EJlrK6pccOy02N4ASVqZNX3sgoLM8RWYx3MNRKZpsh0EJmVy1BQLYAa1qbpfvIhJ1_pem-Kk8QMafvcPlmLk7P4V1Y2DIY0fD-Sc-DIr5yXMr0HD4EbZtZ8UbdI39jLvfOumzGJz0tOdPz2bYOwFBxLOPZa6-WLILWN98XJ_W0MamdSudYsG5H9TukLu9iVcdVnlXXNyv9DA.rDVjRcTUIDsJJttvZwClsnnf6Wj3GhzyjLvAC6rR1O8&dib_tag=se&keywords=smart+lock&qid=1725439434&sprefix=smart+lock%2Caps%2C2815&sr=8-293
Lockly,410,3.8,51,51,8,https://www.amazon.com/Lockly-Doorbell-Keyless-Fingerprint-Venetian/dp/B0BXWJWJ7F/ref=sr_1_294?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.Zj9M3HzB-KBvXgoDS5JyRdThbb0oF1VJvrYe6QByaiqAfIW2B83xd4sj58CSAhX5ruHZNLTW19EJlrK6pccOy02N4ASVqZNX3sgoLM8RWYx3MNRKZpsh0EJmVy1BQLYAa1qbpfvIhJ1_pem-Kk8QMafvcPlmLk7P4V1Y2DIY0fD-Sc-DIr5yXMr0HD4EbZtZ8UbdI39jLvfOumzGJz0tOdPz2bYOwFBxLOPZa6-WLILWN98XJ_W0MamdSudYsG5H9TukLu9iVcdVnlXXNyv9DA.rDVjRcTUIDsJJttvZwClsnnf6Wj3GhzyjLvAC6rR1O8&dib_tag=se&keywords=smart+lock&qid=1725439434&sprefix=smart+lock%2Caps%2C2815&sr=8-294
Smart,70,4.1,50,50,9,https://www.amazon.com/Fingerprint-Biometric-Electronic-Touchscreen-Apartment/dp/B0CP272WB5/ref=sr_1_295?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.Zj9M3HzB-KBvXgoDS5JyRdThbb0oF1VJvrYe6QByaiqAfIW2B83xd4sj58CSAhX5ruHZNLTW19EJlrK6pccOy02N4ASVqZNX3sgoLM8RWYx3MNRKZpsh0EJmVy1BQLYAa1qbpfvIhJ1_pem-Kk8QMafvcPlmLk7P4V1Y2DIY0fD-Sc-DIr5yXMr0HD4EbZtZ8UbdI39jLvfOumzGJz0tOdPz2bYOwFBxLOPZa6-WLILWN98XJ_W0MamdSudYsG5H9TukLu9iVcdVnlXXNyv9DA.rDVjRcTUIDsJJttvZwClsnnf6Wj3GhzyjLvAC6rR1O8&dib_tag=se&keywords=smart+lock&qid=1725439434&sprefix=smart+lock%2Caps%2C2815&sr=8-295
Not Available,0,0.0,0,0,11,Not Available
Electronic,84,4.9,23,23,12,https://www.amazon.com/Electronic-Keyless-Fingerprint-Deadbolt-Anti-Peeking/dp/B0CCHZW6GM/ref=sr_1_296?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.Zj9M3HzB-KBvXgoDS5JyRdThbb0oF1VJvrYe6QByaiqAfIW2B83xd4sj58CSAhX5ruHZNLTW19EJlrK6pccOy02N4ASVqZNX3sgoLM8RWYx3MNRKZpsh0EJmVy1BQLYAa1qbpfvIhJ1_pem-Kk8QMafvcPlmLk7P4V1Y2DIY0fD-Sc-DIr5yXMr0HD4EbZtZ8UbdI39jLvfOumzGJz0tOdPz2bYOwFBxLOPZa6-WLILWN98XJ_W0MamdSudYsG5H9TukLu9iVcdVnlXXNyv9DA.rDVjRcTUIDsJJttvZwClsnnf6Wj3GhzyjLvAC6rR1O8&dib_tag=se&keywords=smart+lock&qid=1725439434&sprefix=smart+lock%2Caps%2C2815&sr=8-296
Smart,120,4.1,121,121,13,https://www.amazon.com/SMONET-Electronic-Bluetooth-Fingerprint-Touchscreen/dp/B09PHF8PZC/ref=sr_1_297?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.Zj9M3HzB-KBvXgoDS5JyRdThbb0oF1VJvrYe6QByaiqAfIW2B83xd4sj58CSAhX5ruHZNLTW19EJlrK6pccOy02N4ASVqZNX3sgoLM8RWYx3MNRKZpsh0EJmVy1BQLYAa1qbpfvIhJ1_pem-Kk8QMafvcPlmLk7P4V1Y2DIY0fD-Sc-DIr5yXMr0HD4EbZtZ8UbdI39jLvfOumzGJz0tOdPz2bYOwFBxLOPZa6-WLILWN98XJ_W0MamdSudYsG5H9TukLu9iVcdVnlXXNyv9DA.rDVjRcTUIDsJJttvZwClsnnf6Wj3GhzyjLvAC6rR1O8&dib_tag=se&keywords=smart+lock&qid=1725439434&sprefix=smart+lock%2Caps%2C2815&sr=8-297
Foxgard,60,4.8,7,7,14,https://www.amazon.com/Foxgard-Smart-Fingerprint-Door-Installation-Round/dp/B0D5M5M2F1/ref=sr_1_298?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.Zj9M3HzB-KBvXgoDS5JyRdThbb0oF1VJvrYe6QByaiqAfIW2B83xd4sj58CSAhX5ruHZNLTW19EJlrK6pccOy02N4ASVqZNX3sgoLM8RWYx3MNRKZpsh0EJmVy1BQLYAa1qbpfvIhJ1_pem-Kk8QMafvcPlmLk7P4V1Y2DIY0fD-Sc-DIr5yXMr0HD4EbZtZ8UbdI39jLvfOumzGJz0tOdPz2bYOwFBxLOPZa6-WLILWN98XJ_W0MamdSudYsG5H9TukLu9iVcdVnlXXNyv9DA.rDVjRcTUIDsJJttvZwClsnnf6Wj3GhzyjLvAC6rR1O8&dib_tag=se&keywords=smart+lock&qid=1725439434&sprefix=smart+lock%2Caps%2C2815&sr=8-298
Fingerprint,100,0.0,0,0,15,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2NzYzNTA3OTM3MjE5NTc4OjE3MjU0Mzk0MzU6c3BfbXRmOjMwMDMzMjk1ODkzMzMwMjo6MDo6&url=%2FFingerprint-Keyless-Biometric-Deadbolt-Bedroom%2Fdp%2FB0DFLX7QD2%2Fref%3Dsr_1_299_sspa%3Fcrid%3D2A0VLCNI653XM%26dib%3DeyJ2IjoiMSJ9.Zj9M3HzB-KBvXgoDS5JyRdThbb0oF1VJvrYe6QByaiqAfIW2B83xd4sj58CSAhX5ruHZNLTW19EJlrK6pccOy02N4ASVqZNX3sgoLM8RWYx3MNRKZpsh0EJmVy1BQLYAa1qbpfvIhJ1_pem-Kk8QMafvcPlmLk7P4V1Y2DIY0fD-Sc-DIr5yXMr0HD4EbZtZ8UbdI39jLvfOumzGJz0tOdPz2bYOwFBxLOPZa6-WLILWN98XJ_W0MamdSudYsG5H9TukLu9iVcdVnlXXNyv9DA.rDVjRcTUIDsJJttvZwClsnnf6Wj3GhzyjLvAC6rR1O8%26dib_tag%3Dse%26keywords%3Dsmart%2Block%26qid%3D1725439434%26sprefix%3Dsmart%2Block%252Caps%252C2815%26sr%3D8-299-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1%26smid%3DA3PZGAZBUIT4JQ
Smart,40,3.0,26,26,16,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2NzYzNTA3OTM3MjE5NTc4OjE3MjU0Mzk0MzU6c3BfbXRmOjMwMDM3ODA5ODc5MTcwMjo6MDo6&url=%2FKeypads-Contemporary-Cylinder-Keyless-Waterproof%2Fdp%2FB0BY46821M%2Fref%3Dsr_1_300_sspa%3Fcrid%3D2A0VLCNI653XM%26dib%3DeyJ2IjoiMSJ9.Zj9M3HzB-KBvXgoDS5JyRdThbb0oF1VJvrYe6QByaiqAfIW2B83xd4sj58CSAhX5ruHZNLTW19EJlrK6pccOy02N4ASVqZNX3sgoLM8RWYx3MNRKZpsh0EJmVy1BQLYAa1qbpfvIhJ1_pem-Kk8QMafvcPlmLk7P4V1Y2DIY0fD-Sc-DIr5yXMr0HD4EbZtZ8UbdI39jLvfOumzGJz0tOdPz2bYOwFBxLOPZa6-WLILWN98XJ_W0MamdSudYsG5H9TukLu9iVcdVnlXXNyv9DA.rDVjRcTUIDsJJttvZwClsnnf6Wj3GhzyjLvAC6rR1O8%26dib_tag%3Dse%26keywords%3Dsmart%2Block%26qid%3D1725439434%26sprefix%3Dsmart%2Block%252Caps%252C2815%26sr%3D8-300-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
Door,37,3.8,30,30,17,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2NzYzNTA3OTM3MjE5NTc4OjE3MjU0Mzk0MzU6c3BfbXRmOjMwMDM3ODA5ODc5MTYwMjo6MDo6&url=%2FKeyboard-Keyless-Deadbolt-Password-Waterproof%2Fdp%2FB0BY3ZS294%2Fref%3Dsr_1_301_sspa%3Fcrid%3D2A0VLCNI653XM%26dib%3DeyJ2IjoiMSJ9.Zj9M3HzB-KBvXgoDS5JyRdThbb0oF1VJvrYe6QByaiqAfIW2B83xd4sj58CSAhX5ruHZNLTW19EJlrK6pccOy02N4ASVqZNX3sgoLM8RWYx3MNRKZpsh0EJmVy1BQLYAa1qbpfvIhJ1_pem-Kk8QMafvcPlmLk7P4V1Y2DIY0fD-Sc-DIr5yXMr0HD4EbZtZ8UbdI39jLvfOumzGJz0tOdPz2bYOwFBxLOPZa6-WLILWN98XJ_W0MamdSudYsG5H9TukLu9iVcdVnlXXNyv9DA.rDVjRcTUIDsJJttvZwClsnnf6Wj3GhzyjLvAC6rR1O8%26dib_tag%3Dse%26keywords%3Dsmart%2Block%26qid%3D1725439434%26sprefix%3Dsmart%2Block%252Caps%252C2815%26sr%3D8-301-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
Veise,140,4.3,143,143,18,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2NzYzNTA3OTM3MjE5NTc4OjE3MjU0Mzk0MzU6c3BfbXRmOjMwMDAyOTE5Mzg3ODIwMjo6MDo6&url=%2FVeise-Electronic-Touchscreen-Waterproof-Installation%2Fdp%2FB0C1NLBC5G%2Fref%3Dsr_1_302_sspa%3Fcrid%3D2A0VLCNI653XM%26dib%3DeyJ2IjoiMSJ9.Zj9M3HzB-KBvXgoDS5JyRdThbb0oF1VJvrYe6QByaiqAfIW2B83xd4sj58CSAhX5ruHZNLTW19EJlrK6pccOy02N4ASVqZNX3sgoLM8RWYx3MNRKZpsh0EJmVy1BQLYAa1qbpfvIhJ1_pem-Kk8QMafvcPlmLk7P4V1Y2DIY0fD-Sc-DIr5yXMr0HD4EbZtZ8UbdI39jLvfOumzGJz0tOdPz2bYOwFBxLOPZa6-WLILWN98XJ_W0MamdSudYsG5H9TukLu9iVcdVnlXXNyv9DA.rDVjRcTUIDsJJttvZwClsnnf6Wj3GhzyjLvAC6rR1O8%26dib_tag%3Dse%26keywords%3Dsmart%2Block%26qid%3D1725439434%26sprefix%3Dsmart%2Block%252Caps%252C2815%26sr%3D8-302-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
Fingerprint,52,4.3,3,3,19,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2NzYzNTA3OTM3MjE5NTc4OjE3MjU0Mzk0MzU6c3BfbXRmOjMwMDE0Mzc1ODcyOTUwMjo6MDo6&url=%2FFingerprint-Doorknob-Biometric-Doorlock-Suitable%2Fdp%2FB0CQJ9318S%2Fref%3Dsr_1_303_sspa%3Fcrid%3D2A0VLCNI653XM%26dib%3DeyJ2IjoiMSJ9.Zj9M3HzB-KBvXgoDS5JyRdThbb0oF1VJvrYe6QByaiqAfIW2B83xd4sj58CSAhX5ruHZNLTW19EJlrK6pccOy02N4ASVqZNX3sgoLM8RWYx3MNRKZpsh0EJmVy1BQLYAa1qbpfvIhJ1_pem-Kk8QMafvcPlmLk7P4V1Y2DIY0fD-Sc-DIr5yXMr0HD4EbZtZ8UbdI39jLvfOumzGJz0tOdPz2bYOwFBxLOPZa6-WLILWN98XJ_W0MamdSudYsG5H9TukLu9iVcdVnlXXNyv9DA.rDVjRcTUIDsJJttvZwClsnnf6Wj3GhzyjLvAC6rR1O8%26dib_tag%3Dse%26keywords%3Dsmart%2Block%26qid%3D1725439434%26sprefix%3Dsmart%2Block%252Caps%252C2815%26sr%3D8-303-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
Smart,30,4.1,1078,1078,20,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2NzYzNTA3OTM3MjE5NTc4OjE3MjU0Mzk0MzU6c3BfbXRmOjMwMDEyODgxNzUyMjgwMjo6MDo6&url=%2FAppLoki-Electronic-Deadbolt-Auto-Lock-Anti-Peeping%2Fdp%2FB0BNPGY5MN%2Fref%3Dsr_1_304_sspa%3Fcrid%3D2A0VLCNI653XM%26dib%3DeyJ2IjoiMSJ9.Zj9M3HzB-KBvXgoDS5JyRdThbb0oF1VJvrYe6QByaiqAfIW2B83xd4sj58CSAhX5ruHZNLTW19EJlrK6pccOy02N4ASVqZNX3sgoLM8RWYx3MNRKZpsh0EJmVy1BQLYAa1qbpfvIhJ1_pem-Kk8QMafvcPlmLk7P4V1Y2DIY0fD-Sc-DIr5yXMr0HD4EbZtZ8UbdI39jLvfOumzGJz0tOdPz2bYOwFBxLOPZa6-WLILWN98XJ_W0MamdSudYsG5H9TukLu9iVcdVnlXXNyv9DA.rDVjRcTUIDsJJttvZwClsnnf6Wj3GhzyjLvAC6rR1O8%26dib_tag%3Dse%26keywords%3Dsmart%2Block%26qid%3D1725439434%26sprefix%3Dsmart%2Block%252Caps%252C2815%26sr%3D8-304-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
Smart,200,4.5,561,561,21,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2NzYzNTA3OTM3MjE5NTc4OjE3MjU0Mzk0MzU6c3BfbXRmOjMwMDMwMDI5MzA3NjkwMjo6MDo6&url=%2FSMONET-Fingerprint-Deadbolt-Bluetooth-Electronic%2Fdp%2FB0BNNGT99F%2Fref%3Dsr_1_305_sspa%3Fcrid%3D2A0VLCNI653XM%26dib%3DeyJ2IjoiMSJ9.Zj9M3HzB-KBvXgoDS5JyRdThbb0oF1VJvrYe6QByaiqAfIW2B83xd4sj58CSAhX5ruHZNLTW19EJlrK6pccOy02N4ASVqZNX3sgoLM8RWYx3MNRKZpsh0EJmVy1BQLYAa1qbpfvIhJ1_pem-Kk8QMafvcPlmLk7P4V1Y2DIY0fD-Sc-DIr5yXMr0HD4EbZtZ8UbdI39jLvfOumzGJz0tOdPz2bYOwFBxLOPZa6-WLILWN98XJ_W0MamdSudYsG5H9TukLu9iVcdVnlXXNyv9DA.rDVjRcTUIDsJJttvZwClsnnf6Wj3GhzyjLvAC6rR1O8%26dib_tag%3Dse%26keywords%3Dsmart%2Block%26qid%3D1725439434%26sprefix%3Dsmart%2Block%252Caps%252C2815%26sr%3D8-305-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
Fingerprint,50,3.9,328,328,22,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2NzYzNTA3OTM3MjE5NTc4OjE3MjU0Mzk0MzU6c3BfbXRmOjMwMDMyNzE4NDU5NDEwMjo6MDo6&url=%2FFingerprint-Biometric-Fingerprints-Passwords-Gavdhe%2Fdp%2FB09T2H8XF6%2Fref%3Dsr_1_306_sspa%3Fcrid%3D2A0VLCNI653XM%26dib%3DeyJ2IjoiMSJ9.Zj9M3HzB-KBvXgoDS5JyRdThbb0oF1VJvrYe6QByaiqAfIW2B83xd4sj58CSAhX5ruHZNLTW19EJlrK6pccOy02N4ASVqZNX3sgoLM8RWYx3MNRKZpsh0EJmVy1BQLYAa1qbpfvIhJ1_pem-Kk8QMafvcPlmLk7P4V1Y2DIY0fD-Sc-DIr5yXMr0HD4EbZtZ8UbdI39jLvfOumzGJz0tOdPz2bYOwFBxLOPZa6-WLILWN98XJ_W0MamdSudYsG5H9TukLu9iVcdVnlXXNyv9DA.rDVjRcTUIDsJJttvZwClsnnf6Wj3GhzyjLvAC6rR1O8%26dib_tag%3Dse%26keywords%3Dsmart%2Block%26qid%3D1725439434%26sprefix%3Dsmart%2Block%252Caps%252C2815%26sr%3D8-306-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
Keypad,130,4.9,19,19,23,https://www.amazon.com/Keypad-Keyless-Deadbolt-Fingerprint-Electronic/dp/B0D7GDHGMN/ref=sr_1_307?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.Zj9M3HzB-KBvXgoDS5JyRdThbb0oF1VJvrYe6QByaiqAfIW2B83xd4sj58CSAhX5ruHZNLTW19EJlrK6pccOy02N4ASVqZNX3sgoLM8RWYx3MNRKZpsh0EJmVy1BQLYAa1qbpfvIhJ1_pem-Kk8QMafvcPlmLk7P4V1Y2DIY0fD-Sc-DIr5yXMr0HD4EbZtZ8UbdI39jLvfOumzGJz0tOdPz2bYOwFBxLOPZa6-WLILWN98XJ_W0MamdSudYsG5H9TukLu9iVcdVnlXXNyv9DA.rDVjRcTUIDsJJttvZwClsnnf6Wj3GhzyjLvAC6rR1O8&dib_tag=se&keywords=smart+lock&qid=1725439434&sprefix=smart+lock%2Caps%2C2815&sr=8-307
Revolo,130,4.2,2974,2974,24,https://www.amazon.com/Electronic-Deadbolt-Keyless-Anti-Peeking-Password/dp/B092PQ1WHQ/ref=sr_1_308?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.Zj9M3HzB-KBvXgoDS5JyRdThbb0oF1VJvrYe6QByaiqAfIW2B83xd4sj58CSAhX5ruHZNLTW19EJlrK6pccOy02N4ASVqZNX3sgoLM8RWYx3MNRKZpsh0EJmVy1BQLYAa1qbpfvIhJ1_pem-Kk8QMafvcPlmLk7P4V1Y2DIY0fD-Sc-DIr5yXMr0HD4EbZtZ8UbdI39jLvfOumzGJz0tOdPz2bYOwFBxLOPZa6-WLILWN98XJ_W0MamdSudYsG5H9TukLu9iVcdVnlXXNyv9DA.rDVjRcTUIDsJJttvZwClsnnf6Wj3GhzyjLvAC6rR1O8&dib_tag=se&keywords=smart+lock&qid=1725439434&sprefix=smart+lock%2Caps%2C2815&sr=8-308
Fingerprint,40,4.2,734,734,25,https://www.amazon.com/Fingerprint-Foxgard-Biometric-Keyless-Fingerprints/dp/B09K7JH7SS/ref=sr_1_309?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.Zj9M3HzB-KBvXgoDS5JyRdThbb0oF1VJvrYe6QByaiqAfIW2B83xd4sj58CSAhX5ruHZNLTW19EJlrK6pccOy02N4ASVqZNX3sgoLM8RWYx3MNRKZpsh0EJmVy1BQLYAa1qbpfvIhJ1_pem-Kk8QMafvcPlmLk7P4V1Y2DIY0fD-Sc-DIr5yXMr0HD4EbZtZ8UbdI39jLvfOumzGJz0tOdPz2bYOwFBxLOPZa6-WLILWN98XJ_W0MamdSudYsG5H9TukLu9iVcdVnlXXNyv9DA.rDVjRcTUIDsJJttvZwClsnnf6Wj3GhzyjLvAC6rR1O8&dib_tag=se&keywords=smart+lock&qid=1725439434&sprefix=smart+lock%2Caps%2C2815&sr=8-309
Keyless,41,4.0,75,75,26,https://www.amazon.com/Gelgey-Biometric-Fingerprint-Electronic-Installation/dp/B0CRTDSMKD/ref=sr_1_310?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.Zj9M3HzB-KBvXgoDS5JyRdThbb0oF1VJvrYe6QByaiqAfIW2B83xd4sj58CSAhX5ruHZNLTW19EJlrK6pccOy02N4ASVqZNX3sgoLM8RWYx3MNRKZpsh0EJmVy1BQLYAa1qbpfvIhJ1_pem-Kk8QMafvcPlmLk7P4V1Y2DIY0fD-Sc-DIr5yXMr0HD4EbZtZ8UbdI39jLvfOumzGJz0tOdPz2bYOwFBxLOPZa6-WLILWN98XJ_W0MamdSudYsG5H9TukLu9iVcdVnlXXNyv9DA.rDVjRcTUIDsJJttvZwClsnnf6Wj3GhzyjLvAC6rR1O8&dib_tag=se&keywords=smart+lock&qid=1725439434&sprefix=smart+lock%2Caps%2C2815&sr=8-310
Sifely,50,4.6,28,28,27,https://www.amazon.com/Sifely-Smart-Lock-Cards-Pack/dp/B09W56X7YF/ref=sr_1_311?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.Zj9M3HzB-KBvXgoDS5JyRdThbb0oF1VJvrYe6QByaiqAfIW2B83xd4sj58CSAhX5ruHZNLTW19EJlrK6pccOy02N4ASVqZNX3sgoLM8RWYx3MNRKZpsh0EJmVy1BQLYAa1qbpfvIhJ1_pem-Kk8QMafvcPlmLk7P4V1Y2DIY0fD-Sc-DIr5yXMr0HD4EbZtZ8UbdI39jLvfOumzGJz0tOdPz2bYOwFBxLOPZa6-WLILWN98XJ_W0MamdSudYsG5H9TukLu9iVcdVnlXXNyv9DA.rDVjRcTUIDsJJttvZwClsnnf6Wj3GhzyjLvAC6rR1O8&dib_tag=se&keywords=smart+lock&qid=1725439434&sprefix=smart+lock%2Caps%2C2815&sr=8-311
ULTRALOQ,239,4.2,48,48,28,https://www.amazon.com/ULTRALOQ-Smart-Locks-Front-Built/dp/B0CW3BVMQB/ref=sr_1_312?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.Zj9M3HzB-KBvXgoDS5JyRdThbb0oF1VJvrYe6QByaiqAfIW2B83xd4sj58CSAhX5ruHZNLTW19EJlrK6pccOy02N4ASVqZNX3sgoLM8RWYx3MNRKZpsh0EJmVy1BQLYAa1qbpfvIhJ1_pem-Kk8QMafvcPlmLk7P4V1Y2DIY0fD-Sc-DIr5yXMr0HD4EbZtZ8UbdI39jLvfOumzGJz0tOdPz2bYOwFBxLOPZa6-WLILWN98XJ_W0MamdSudYsG5H9TukLu9iVcdVnlXXNyv9DA.rDVjRcTUIDsJJttvZwClsnnf6Wj3GhzyjLvAC6rR1O8&dib_tag=se&keywords=smart+lock&qid=1725439434&sprefix=smart+lock%2Caps%2C2815&sr=8-312
